Corrección de efectos;Componentes del coste;Tipo de dato;Periodo;Total
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Euros;2015T4;2.555,53
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Euros;2015T3;2.549,93
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Euros;2015T2;2.549,6
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Euros;2015T1;2.545,92
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Euros;2014T4;2.532,58
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Euros;2014T3;2.538,63
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Euros;2014T2;2.537,52
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Euros;2014T1;2.537,43
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Euros;2013T4;2.543,05
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Euros;2013T3;2.547,17
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Euros;2013T2;2.539,93
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Euros;2013T1;2.543,98
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Euros;2012T4;2.490,14
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Euros;2012T3;2.549,74
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Euros;2012T2;2.551,73
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Euros;2012T1;2.568,03
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Euros;2011T4;2.569,32
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Euros;2011T3;2.558,83
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Euros;2011T2;2.554,58
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Euros;2011T1;2.540,97
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Euros;2010T4;2.530,06
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Euros;2010T3;2.522,87
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Euros;2010T2;2.530,58
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Euros;2010T1;2.525,92
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Euros;2009T4;2.532,2
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Euros;2009T3;2.524,87
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Euros;2009T2;2.509,11
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Euros;2009T1;2.496,89
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Euros;2008T4;2.471,82
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Euros;2008T3;2.443,24
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Euros;2008T2;2.416,62
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Euros;2008T1;2.387,04
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Euros;2007T4;2.356,81
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Euros;2007T3;2.333,57
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Euros;2007T2;2.309,5
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Euros;2007T1;2.281,1
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Euros;2006T4;2.260,28
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Euros;2006T3;2.239,01
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Euros;2006T2;2.222,54
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Euros;2006T1;2.193,99
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Euros;2005T4;2.159,03
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Euros;2005T3;2.136,02
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Euros;2005T2;2.118,1
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Euros;2005T1;2.102,86
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Euros;2004T4;2.092,49
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Euros;2004T3;2.076,24
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Euros;2004T2;2.060,48
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Euros;2004T1;2.053,02
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Euros;2003T4;2.036,89
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Euros;2003T3;2.019,53
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Euros;2003T2;2.000,16
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Euros;2003T1;1.981,87
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Euros;2002T4;1.956,07
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Euros;2002T3;1.935,44
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Euros;2002T2;1.909,35
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Euros;2002T1;1.887,74
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Euros;2001T4;1.871,29
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Euros;2001T3;1.851,37
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Euros;2001T2;1.828,62
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Euros;2001T1;1.807,28
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Euros;2000T4;1.791,65
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Euros;2000T3;1.776,08
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Euros;2000T2;1.761,6
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Euros;2000T1;1.743,95
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Tasa de variación anual;2024T4;3,7
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Tasa de variación anual;2024T3;4,3
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Tasa de variación anual;2024T2;3,9
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Tasa de variación anual;2024T1;3,9
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Tasa de variación anual;2023T4;5,3
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Tasa de variación anual;2023T3;5,2
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Tasa de variación anual;2023T2;5,7
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Tasa de variación anual;2023T1;5,7
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Tasa de variación anual;2022T4;4,3
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Tasa de variación anual;2022T3;4,4
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Tasa de variación anual;2022T2;3,9
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Tasa de variación anual;2022T1;4,4
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Tasa de variación anual;2021T4;4,5
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Tasa de variación anual;2021T3;5
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Tasa de variación anual;2021T2;13,1
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Tasa de variación anual;2021T1;1,3
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Tasa de variación anual;2020T4;0,1
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Tasa de variación anual;2020T3;-1,2
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Tasa de variación anual;2020T2;-8,5
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Tasa de variación anual;2020T1;1,1
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Tasa de variación anual;2019T4;2,4
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Tasa de variación anual;2019T3;2
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Tasa de variación anual;2019T2;2,4
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Tasa de variación anual;2019T1;2,1
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Tasa de variación anual;2018T4;1,1
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Tasa de variación anual;2018T3;1,6
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Tasa de variación anual;2018T2;0,8
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Tasa de variación anual;2018T1;0,7
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Tasa de variación anual;2017T4;0,8
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Tasa de variación anual;2017T3;0,2
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Tasa de variación anual;2017T2;0
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Tasa de variación anual;2017T1;-0,1
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Tasa de variación anual;2016T4;-0,8
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Tasa de variación anual;2016T3;-0,4
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Tasa de variación anual;2016T2;-0,2
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Tasa de variación anual;2016T1;-0,1
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Tasa de variación anual;2015T4;0,9
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Tasa de variación anual;2015T3;0,4
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Tasa de variación anual;2015T2;0,5
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Tasa de variación anual;2015T1;0,3
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Tasa de variación anual;2014T4;-0,4
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Tasa de variación anual;2014T3;-0,3
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Tasa de variación anual;2014T2;-0,1
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Tasa de variación anual;2014T1;-0,3
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Tasa de variación anual;2013T4;2,1
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Tasa de variación anual;2013T3;-0,1
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Tasa de variación anual;2013T2;-0,5
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Tasa de variación anual;2013T1;-0,9
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Tasa de variación anual;2012T4;-3,1
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Tasa de variación anual;2012T3;-0,4
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Tasa de variación anual;2012T2;-0,1
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Tasa de variación anual;2012T1;1,1
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Tasa de variación anual;2011T4;1,6
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Tasa de variación anual;2011T3;1,4
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Tasa de variación anual;2011T2;0,9
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Tasa de variación anual;2011T1;0,6
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Tasa de variación anual;2010T4;-0,1
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Tasa de variación anual;2010T3;-0,1
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Tasa de variación anual;2010T2;0,9
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Tasa de variación anual;2010T1;1,2
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Tasa de variación anual;2009T4;2,4
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Tasa de variación anual;2009T3;3,3
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Tasa de variación anual;2009T2;3,8
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Tasa de variación anual;2009T1;4,6
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Tasa de variación anual;2008T4;4,9
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Tasa de variación anual;2008T3;4,7
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Tasa de variación anual;2008T2;4,6
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Tasa de variación anual;2008T1;4,6
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Tasa de variación anual;2007T4;4,3
