Tipo de jornada;Sectores de actividad CNAE 2009;Componentes del coste;Periodo;Total
Jornada a tiempo parcial;Construcción;Coste salarial ordinario por hora;2016T4;9,88
Jornada a tiempo parcial;Construcción;Coste salarial ordinario por hora;2016T3;9,84
Jornada a tiempo parcial;Construcción;Coste salarial ordinario por hora;2016T2;9,33
Jornada a tiempo parcial;Construcción;Coste salarial ordinario por hora;2016T1;9,95
Jornada a tiempo parcial;Construcción;Coste salarial ordinario por hora;2015T4;9,84
Jornada a tiempo parcial;Construcción;Coste salarial ordinario por hora;2015T3;10,01
Jornada a tiempo parcial;Construcción;Coste salarial ordinario por hora;2015T2;9,65
Jornada a tiempo parcial;Construcción;Coste salarial ordinario por hora;2015T1;9,82
Jornada a tiempo parcial;Construcción;Coste salarial ordinario por hora;2014T4;9,59
Jornada a tiempo parcial;Construcción;Coste salarial ordinario por hora;2014T3;10,03
Jornada a tiempo parcial;Construcción;Coste salarial ordinario por hora;2014T2;9,92
Jornada a tiempo parcial;Construcción;Coste salarial ordinario por hora;2014T1;9,48
Jornada a tiempo parcial;Construcción;Coste salarial ordinario por hora;2013T4;9,98
Jornada a tiempo parcial;Construcción;Coste salarial ordinario por hora;2013T3;10,36
Jornada a tiempo parcial;Construcción;Coste salarial ordinario por hora;2013T2;9,81
Jornada a tiempo parcial;Construcción;Coste salarial ordinario por hora;2013T1;10,1
Jornada a tiempo parcial;Construcción;Coste salarial ordinario por hora;2012T4;10,24
Jornada a tiempo parcial;Construcción;Coste salarial ordinario por hora;2012T3;10,62
Jornada a tiempo parcial;Construcción;Coste salarial ordinario por hora;2012T2;9,71
Jornada a tiempo parcial;Construcción;Coste salarial ordinario por hora;2012T1;9,49
Jornada a tiempo parcial;Construcción;Coste salarial ordinario por hora;2011T4;9,9
Jornada a tiempo parcial;Construcción;Coste salarial ordinario por hora;2011T3;10,73
Jornada a tiempo parcial;Construcción;Coste salarial ordinario por hora;2011T2;9,79
Jornada a tiempo parcial;Construcción;Coste salarial ordinario por hora;2011T1;9,11
Jornada a tiempo parcial;Construcción;Coste salarial ordinario por hora;2010T4;9,67
Jornada a tiempo parcial;Construcción;Coste salarial ordinario por hora;2010T3;10,41
Jornada a tiempo parcial;Construcción;Coste salarial ordinario por hora;2010T2;9,42
Jornada a tiempo parcial;Construcción;Coste salarial ordinario por hora;2010T1;9,27
Jornada a tiempo parcial;Construcción;Coste salarial ordinario por hora;2009T4;11,11
Jornada a tiempo parcial;Construcción;Coste salarial ordinario por hora;2009T3;11,51
Jornada a tiempo parcial;Construcción;Coste salarial ordinario por hora;2009T2;10,55
Jornada a tiempo parcial;Construcción;Coste salarial ordinario por hora;2009T1;10,17
Jornada a tiempo parcial;Construcción;Coste salarial ordinario por hora;2008T4;9,65
Jornada a tiempo parcial;Construcción;Coste salarial ordinario por hora;2008T3;10,75
Jornada a tiempo parcial;Construcción;Coste salarial ordinario por hora;2008T2;9,04
Jornada a tiempo parcial;Construcción;Coste salarial ordinario por hora;2008T1;9,5
Jornada a tiempo parcial;Servicios;Coste salarial total por hora;2024T4;13,55
Jornada a tiempo parcial;Servicios;Coste salarial total por hora;2024T3;13,05
Jornada a tiempo parcial;Servicios;Coste salarial total por hora;2024T2;12,46
Jornada a tiempo parcial;Servicios;Coste salarial total por hora;2024T1;12,27
Jornada a tiempo parcial;Servicios;Coste salarial total por hora;2023T4;13,32
Jornada a tiempo parcial;Servicios;Coste salarial total por hora;2023T3;12,43
Jornada a tiempo parcial;Servicios;Coste salarial total por hora;2023T2;12,22
Jornada a tiempo parcial;Servicios;Coste salarial total por hora;2023T1;11,32
Jornada a tiempo parcial;Servicios;Coste salarial total por hora;2022T4;12,66
Jornada a tiempo parcial;Servicios;Coste salarial total por hora;2022T3;11,77
Jornada a tiempo parcial;Servicios;Coste salarial total por hora;2022T2;11,52
Jornada a tiempo parcial;Servicios;Coste salarial total por hora;2022T1;10,92
Jornada a tiempo parcial;Servicios;Coste salarial total por hora;2021T4;11,97
Jornada a tiempo parcial;Servicios;Coste salarial total por hora;2021T3;11,33
Jornada a tiempo parcial;Servicios;Coste salarial total por hora;2021T2;11,3
Jornada a tiempo parcial;Servicios;Coste salarial total por hora;2021T1;10,97
Jornada a tiempo parcial;Servicios;Coste salarial total por hora;2020T4;12,04
Jornada a tiempo parcial;Servicios;Coste salarial total por hora;2020T3;11,44
Jornada a tiempo parcial;Servicios;Coste salarial total por hora;2020T2;11,91
Jornada a tiempo parcial;Servicios;Coste salarial total por hora;2020T1;10,65
Jornada a tiempo parcial;Servicios;Coste salarial total por hora;2019T4;11,55
Jornada a tiempo parcial;Servicios;Coste salarial total por hora;2019T3;11
Jornada a tiempo parcial;Servicios;Coste salarial total por hora;2019T2;10,91
Jornada a tiempo parcial;Servicios;Coste salarial total por hora;2019T1;10,11
Jornada a tiempo parcial;Servicios;Coste salarial total por hora;2018T4;11,21
Jornada a tiempo parcial;Servicios;Coste salarial total por hora;2018T3;10,65
Jornada a tiempo parcial;Servicios;Coste salarial total por hora;2018T2;10,26
Jornada a tiempo parcial;Servicios;Coste salarial total por hora;2018T1;10,1
Jornada a tiempo parcial;Servicios;Coste salarial total por hora;2017T4;11,17
Jornada a tiempo parcial;Servicios;Coste salarial total por hora;2017T3;10,38
Jornada a tiempo parcial;Servicios;Coste salarial total por hora;2017T2;10,36
Jornada a tiempo parcial;Servicios;Coste salarial total por hora;2017T1;9,51
Jornada a tiempo parcial;Servicios;Coste salarial total por hora;2016T4;11,02
Jornada a tiempo parcial;Servicios;Coste salarial total por hora;2016T3;10,19
Jornada a tiempo parcial;Servicios;Coste salarial total por hora;2016T2;9,84
Jornada a tiempo parcial;Servicios;Coste salarial total por hora;2016T1;9,95
Jornada a tiempo parcial;Servicios;Coste salarial total por hora;2015T4;10,73
Jornada a tiempo parcial;Servicios;Coste salarial total por hora;2015T3;10,23
Jornada a tiempo parcial;Servicios;Coste salarial total por hora;2015T2;10,16
Jornada a tiempo parcial;Servicios;Coste salarial total por hora;2015T1;9,62
Jornada a tiempo parcial;Servicios;Coste salarial total por hora;2014T4;10,62
Jornada a tiempo parcial;Servicios;Coste salarial total por hora;2014T3;10,26
Jornada a tiempo parcial;Servicios;Coste salarial total por hora;2014T2;10,17
Jornada a tiempo parcial;Servicios;Coste salarial total por hora;2014T1;9,57
Jornada a tiempo parcial;Servicios;Coste salarial total por hora;2013T4;10,68
Jornada a tiempo parcial;Servicios;Coste salarial total por hora;2013T3;10,15
Jornada a tiempo parcial;Servicios;Coste salarial total por hora;2013T2;9,94
Jornada a tiempo parcial;Servicios;Coste salarial total por hora;2013T1;9,69
Jornada a tiempo parcial;Servicios;Coste salarial total por hora;2012T4;10,68
Jornada a tiempo parcial;Servicios;Coste salarial total por hora;2012T3;10,16
Jornada a tiempo parcial;Servicios;Coste salarial total por hora;2012T2;10,05
Jornada a tiempo parcial;Servicios;Coste salarial total por hora;2012T1;9,23
Jornada a tiempo parcial;Servicios;Coste salarial total por hora;2011T4;10,82
Jornada a tiempo parcial;Servicios;Coste salarial total por hora;2011T3;10,16
Jornada a tiempo parcial;Servicios;Coste salarial total por hora;2011T2;10,12
Jornada a tiempo parcial;Servicios;Coste salarial total por hora;2011T1;9,25
Jornada a tiempo parcial;Servicios;Coste salarial total por hora;2010T4;10,54
Jornada a tiempo parcial;Servicios;Coste salarial total por hora;2010T3;9,9
Jornada a tiempo parcial;Servicios;Coste salarial total por hora;2010T2;9,9
Jornada a tiempo parcial;Servicios;Coste salarial total por hora;2010T1;9,32
Jornada a tiempo parcial;Servicios;Coste salarial total por hora;2009T4;10,45
Jornada a tiempo parcial;Servicios;Coste salarial total por hora;2009T3;10
Jornada a tiempo parcial;Servicios;Coste salarial total por hora;2009T2;10,04
Jornada a tiempo parcial;Servicios;Coste salarial total por hora;2009T1;9,24
Jornada a tiempo parcial;Servicios;Coste salarial total por hora;2008T4;10,1
Jornada a tiempo parcial;Servicios;Coste salarial total por hora;2008T3;9,91
Jornada a tiempo parcial;Servicios;Coste salarial total por hora;2008T2;9,18
Jornada a tiempo parcial;Servicios;Coste salarial total por hora;2008T1;9,14
Jornada a tiempo parcial;Servicios;Coste salarial ordinario por hora;2024T4;11,88
Jornada a tiempo parcial;Servicios;Coste salarial ordinario por hora;2024T3;12,22
Jornada a tiempo parcial;Servicios;Coste salarial ordinario por hora;2024T2;11,37
Jornada a tiempo parcial;Servicios;Coste salarial ordinario por hora;2024T1;11,57
Jornada a tiempo parcial;Servicios;Coste salarial ordinario por hora;2023T4;11,63
Jornada a tiempo parcial;Servicios;Coste salarial ordinario por hora;2023T3;11,63
Jornada a tiempo parcial;Servicios;Coste salarial ordinario por hora;2023T2;11,12
Jornada a tiempo parcial;Servicios;Coste salarial ordinario por hora;2023T1;10,63
Jornada a tiempo parcial;Servicios;Coste salarial ordinario por hora;2022T4;11,05
Jornada a tiempo parcial;Servicios;Coste salarial ordinario por hora;2022T3;11,05
Jornada a tiempo parcial;Servicios;Coste salarial ordinario por hora;2022T2;10,5
Jornada a tiempo parcial;Servicios;Coste salarial ordinario por hora;2022T1;10,38
Jornada a tiempo parcial;Servicios;Coste salarial ordinario por hora;2021T4;10,53
Jornada a tiempo parcial;Servicios;Coste salarial ordinario por hora;2021T3;10,63
Jornada a tiempo parcial;Servicios;Coste salarial ordinario por hora;2021T2;10,24
Jornada a tiempo parcial;Servicios;Coste salarial ordinario por hora;2021T1;10,39
Jornada a tiempo parcial;Servicios;Coste salarial ordinario por hora;2020T4;10,59
Jornada a tiempo parcial;Servicios;Coste salarial ordinario por hora;2020T3;10,72
Jornada a tiempo parcial;Servicios;Coste salarial ordinario por hora;2020T2;10,57
Jornada a tiempo parcial;Servicios;Coste salarial ordinario por hora;2020T1;10,04
Jornada a tiempo parcial;Servicios;Coste salarial ordinario por hora;2019T4;10,07
Jornada a tiempo parcial;Servicios;Coste salarial ordinario por hora;2019T3;10,32
Jornada a tiempo parcial;Servicios;Coste salarial ordinario por hora;2019T2;9,87
Jornada a tiempo parcial;Servicios;Coste salarial ordinario por hora;2019T1;9,58
Jornada a tiempo parcial;Servicios;Coste salarial ordinario por hora;2018T4;9,82
Jornada a tiempo parcial;Servicios;Coste salarial ordinario por hora;2018T3;10,02
Jornada a tiempo parcial;Servicios;Coste salarial ordinario por hora;2018T2;9,28
Jornada a tiempo parcial;Servicios;Coste salarial ordinario por hora;2018T1;9,55
Jornada a tiempo parcial;Servicios;Coste salarial ordinario por hora;2017T4;9,75
Jornada a tiempo parcial;Servicios;Coste salarial ordinario por hora;2017T3;9,76
Jornada a tiempo parcial;Servicios;Coste salarial ordinario por hora;2017T2;9,3
Jornada a tiempo parcial;Servicios;Coste salarial ordinario por hora;2017T1;9,02
Jornada a tiempo parcial;Servicios;Coste salarial ordinario por hora;2016T4;9,58
Jornada a tiempo parcial;Servicios;Coste salarial ordinario por hora;2016T3;9,56
Jornada a tiempo parcial;Servicios;Coste salarial ordinario por hora;2016T2;8,86
Jornada a tiempo parcial;Servicios;Coste salarial ordinario por hora;2016T1;9,44
Jornada a tiempo parcial;Servicios;Coste salarial ordinario por hora;2015T4;9,35
Jornada a tiempo parcial;Servicios;Coste salarial ordinario por hora;2015T3;9,48
Jornada a tiempo parcial;Servicios;Coste salarial ordinario por hora;2015T2;9,19
Jornada a tiempo parcial;Servicios;Coste salarial ordinario por hora;2015T1;9,08
Jornada a tiempo parcial;Servicios;Coste salarial ordinario por hora;2014T4;9,29
Jornada a tiempo parcial;Servicios;Coste salarial ordinario por hora;2014T3;9,61
Jornada a tiempo parcial;Servicios;Coste salarial ordinario por hora;2014T2;9,18
Jornada a tiempo parcial;Servicios;Coste salarial ordinario por hora;2014T1;9,05
Jornada a tiempo parcial;Servicios;Coste salarial ordinario por hora;2013T4;9,3
Jornada a tiempo parcial;Servicios;Coste salarial ordinario por hora;2013T3;9,53
Jornada a tiempo parcial;Servicios;Coste salarial ordinario por hora;2013T2;8,89
Jornada a tiempo parcial;Servicios;Coste salarial ordinario por hora;2013T1;9,2
Jornada a tiempo parcial;Servicios;Coste salarial ordinario por hora;2012T4;9,35
Jornada a tiempo parcial;Servicios;Coste salarial ordinario por hora;2012T3;9,52
Jornada a tiempo parcial;Servicios;Coste salarial ordinario por hora;2012T2;9,03
Jornada a tiempo parcial;Servicios;Coste salarial ordinario por hora;2012T1;8,75
Jornada a tiempo parcial;Servicios;Coste salarial ordinario por hora;2011T4;9,27
Jornada a tiempo parcial;Servicios;Coste salarial ordinario por hora;2011T3;9,5
Jornada a tiempo parcial;Servicios;Coste salarial ordinario por hora;2011T2;8,95
Jornada a tiempo parcial;Servicios;Coste salarial ordinario por hora;2011T1;8,73
Jornada a tiempo parcial;Servicios;Coste salarial ordinario por hora;2010T4;9,07
Jornada a tiempo parcial;Servicios;Coste salarial ordinario por hora;2010T3;9,22
Jornada a tiempo parcial;Servicios;Coste salarial ordinario por hora;2010T2;8,85
Jornada a tiempo parcial;Servicios;Coste salarial ordinario por hora;2010T1;8,81
Jornada a tiempo parcial;Servicios;Coste salarial ordinario por hora;2009T4;9,03
Jornada a tiempo parcial;Servicios;Coste salarial ordinario por hora;2009T3;9,4
Jornada a tiempo parcial;Servicios;Coste salarial ordinario por hora;2009T2;8,99
Jornada a tiempo parcial;Servicios;Coste salarial ordinario por hora;2009T1;8,8
Jornada a tiempo parcial;Servicios;Coste salarial ordinario por hora;2008T4;8,67
Jornada a tiempo parcial;Servicios;Coste salarial ordinario por hora;2008T3;9,24
