Divisiones de la CNAE-09;Componentes del coste;Periodo;Total
47 Comercio al por menor, excepto de vehículos de motor y motocicletas;Coste laboral total;2013T3;1.742,63
47 Comercio al por menor, excepto de vehículos de motor y motocicletas;Coste laboral total;2013T2;1.769,02
47 Comercio al por menor, excepto de vehículos de motor y motocicletas;Coste laboral total;2013T1;1.799,07
47 Comercio al por menor, excepto de vehículos de motor y motocicletas;Coste laboral total;2012T4;1.878,56
47 Comercio al por menor, excepto de vehículos de motor y motocicletas;Coste laboral total;2012T3;1.737,25
47 Comercio al por menor, excepto de vehículos de motor y motocicletas;Coste laboral total;2012T2;1.787,68
47 Comercio al por menor, excepto de vehículos de motor y motocicletas;Coste laboral total;2012T1;1.794,69
47 Comercio al por menor, excepto de vehículos de motor y motocicletas;Coste laboral total;2011T4;1.829,36
47 Comercio al por menor, excepto de vehículos de motor y motocicletas;Coste laboral total;2011T3;1.752,62
47 Comercio al por menor, excepto de vehículos de motor y motocicletas;Coste laboral total;2011T2;1.746,74
47 Comercio al por menor, excepto de vehículos de motor y motocicletas;Coste laboral total;2011T1;1.783,93
47 Comercio al por menor, excepto de vehículos de motor y motocicletas;Coste laboral total;2010T4;1.822,81
47 Comercio al por menor, excepto de vehículos de motor y motocicletas;Coste laboral total;2010T3;1.682,8
47 Comercio al por menor, excepto de vehículos de motor y motocicletas;Coste laboral total;2010T2;1.738,42
47 Comercio al por menor, excepto de vehículos de motor y motocicletas;Coste laboral total;2010T1;1.762,45
47 Comercio al por menor, excepto de vehículos de motor y motocicletas;Coste laboral total;2009T4;1.798,51
47 Comercio al por menor, excepto de vehículos de motor y motocicletas;Coste laboral total;2009T3;1.671,49
47 Comercio al por menor, excepto de vehículos de motor y motocicletas;Coste laboral total;2009T2;1.672,85
47 Comercio al por menor, excepto de vehículos de motor y motocicletas;Coste laboral total;2009T1;1.676,62
47 Comercio al por menor, excepto de vehículos de motor y motocicletas;Coste laboral total;2008T4;1.743,72
47 Comercio al por menor, excepto de vehículos de motor y motocicletas;Coste laboral total;2008T3;1.634,33
47 Comercio al por menor, excepto de vehículos de motor y motocicletas;Coste laboral total;2008T2;1.687,71
47 Comercio al por menor, excepto de vehículos de motor y motocicletas;Coste laboral total;2008T1;1.625,79
47 Comercio al por menor, excepto de vehículos de motor y motocicletas;Coste salarial total;2024T4;1.705,38
47 Comercio al por menor, excepto de vehículos de motor y motocicletas;Coste salarial total;2024T3;1.596,41
47 Comercio al por menor, excepto de vehículos de motor y motocicletas;Coste salarial total;2024T2;1.709,59
47 Comercio al por menor, excepto de vehículos de motor y motocicletas;Coste salarial total;2024T1;1.621,65
47 Comercio al por menor, excepto de vehículos de motor y motocicletas;Coste salarial total;2023T4;1.629,55
47 Comercio al por menor, excepto de vehículos de motor y motocicletas;Coste salarial total;2023T3;1.534,6
47 Comercio al por menor, excepto de vehículos de motor y motocicletas;Coste salarial total;2023T2;1.576,47
47 Comercio al por menor, excepto de vehículos de motor y motocicletas;Coste salarial total;2023T1;1.555,42
47 Comercio al por menor, excepto de vehículos de motor y motocicletas;Coste salarial total;2022T4;1.541,07
47 Comercio al por menor, excepto de vehículos de motor y motocicletas;Coste salarial total;2022T3;1.463,88
47 Comercio al por menor, excepto de vehículos de motor y motocicletas;Coste salarial total;2022T2;1.493,06
47 Comercio al por menor, excepto de vehículos de motor y motocicletas;Coste salarial total;2022T1;1.445,4
47 Comercio al por menor, excepto de vehículos de motor y motocicletas;Coste salarial total;2021T4;1.470,04
47 Comercio al por menor, excepto de vehículos de motor y motocicletas;Coste salarial total;2021T3;1.359,05
47 Comercio al por menor, excepto de vehículos de motor y motocicletas;Coste salarial total;2021T2;1.372,6
47 Comercio al por menor, excepto de vehículos de motor y motocicletas;Coste salarial total;2021T1;1.325,06
47 Comercio al por menor, excepto de vehículos de motor y motocicletas;Coste salarial total;2020T4;1.405,01
47 Comercio al por menor, excepto de vehículos de motor y motocicletas;Coste salarial total;2020T3;1.277,07
47 Comercio al por menor, excepto de vehículos de motor y motocicletas;Coste salarial total;2020T2;1.162,76
47 Comercio al por menor, excepto de vehículos de motor y motocicletas;Coste salarial total;2020T1;1.339,47
47 Comercio al por menor, excepto de vehículos de motor y motocicletas;Coste salarial total;2019T4;1.459,76
47 Comercio al por menor, excepto de vehículos de motor y motocicletas;Coste salarial total;2019T3;1.354,37
47 Comercio al por menor, excepto de vehículos de motor y motocicletas;Coste salarial total;2019T2;1.392,78
47 Comercio al por menor, excepto de vehículos de motor y motocicletas;Coste salarial total;2019T1;1.337,67
47 Comercio al por menor, excepto de vehículos de motor y motocicletas;Coste salarial total;2018T4;1.441,5
47 Comercio al por menor, excepto de vehículos de motor y motocicletas;Coste salarial total;2018T3;1.331,04
47 Comercio al por menor, excepto de vehículos de motor y motocicletas;Coste salarial total;2018T2;1.401,96
47 Comercio al por menor, excepto de vehículos de motor y motocicletas;Coste salarial total;2018T1;1.321,63
47 Comercio al por menor, excepto de vehículos de motor y motocicletas;Coste salarial total;2017T4;1.430,94
47 Comercio al por menor, excepto de vehículos de motor y motocicletas;Coste salarial total;2017T3;1.277,56
47 Comercio al por menor, excepto de vehículos de motor y motocicletas;Coste salarial total;2017T2;1.331,15
47 Comercio al por menor, excepto de vehículos de motor y motocicletas;Coste salarial total;2017T1;1.280,8
47 Comercio al por menor, excepto de vehículos de motor y motocicletas;Coste salarial total;2016T4;1.379,56
47 Comercio al por menor, excepto de vehículos de motor y motocicletas;Coste salarial total;2016T3;1.265,38
47 Comercio al por menor, excepto de vehículos de motor y motocicletas;Coste salarial total;2016T2;1.299,35
47 Comercio al por menor, excepto de vehículos de motor y motocicletas;Coste salarial total;2016T1;1.262,76
47 Comercio al por menor, excepto de vehículos de motor y motocicletas;Coste salarial total;2015T4;1.375,87
47 Comercio al por menor, excepto de vehículos de motor y motocicletas;Coste salarial total;2015T3;1.260,39
47 Comercio al por menor, excepto de vehículos de motor y motocicletas;Coste salarial total;2015T2;1.303,91
47 Comercio al por menor, excepto de vehículos de motor y motocicletas;Coste salarial total;2015T1;1.268,91
47 Comercio al por menor, excepto de vehículos de motor y motocicletas;Coste salarial total;2014T4;1.378,88
47 Comercio al por menor, excepto de vehículos de motor y motocicletas;Coste salarial total;2014T3;1.272,38
47 Comercio al por menor, excepto de vehículos de motor y motocicletas;Coste salarial total;2014T2;1.289,3
47 Comercio al por menor, excepto de vehículos de motor y motocicletas;Coste salarial total;2014T1;1.281,4
47 Comercio al por menor, excepto de vehículos de motor y motocicletas;Coste salarial total;2013T4;1.340,16
47 Comercio al por menor, excepto de vehículos de motor y motocicletas;Coste salarial total;2013T3;1.258,02
47 Comercio al por menor, excepto de vehículos de motor y motocicletas;Coste salarial total;2013T2;1.291,67
47 Comercio al por menor, excepto de vehículos de motor y motocicletas;Coste salarial total;2013T1;1.307,24
47 Comercio al por menor, excepto de vehículos de motor y motocicletas;Coste salarial total;2012T4;1.407,27
47 Comercio al por menor, excepto de vehículos de motor y motocicletas;Coste salarial total;2012T3;1.274,29
47 Comercio al por menor, excepto de vehículos de motor y motocicletas;Coste salarial total;2012T2;1.319,49
47 Comercio al por menor, excepto de vehículos de motor y motocicletas;Coste salarial total;2012T1;1.322,49
47 Comercio al por menor, excepto de vehículos de motor y motocicletas;Coste salarial total;2011T4;1.376,62
47 Comercio al por menor, excepto de vehículos de motor y motocicletas;Coste salarial total;2011T3;1.253,69
47 Comercio al por menor, excepto de vehículos de motor y motocicletas;Coste salarial total;2011T2;1.294,61
47 Comercio al por menor, excepto de vehículos de motor y motocicletas;Coste salarial total;2011T1;1.305,2
47 Comercio al por menor, excepto de vehículos de motor y motocicletas;Coste salarial total;2010T4;1.368,37
47 Comercio al por menor, excepto de vehículos de motor y motocicletas;Coste salarial total;2010T3;1.237,04
47 Comercio al por menor, excepto de vehículos de motor y motocicletas;Coste salarial total;2010T2;1.288,06
47 Comercio al por menor, excepto de vehículos de motor y motocicletas;Coste salarial total;2010T1;1.271,56
47 Comercio al por menor, excepto de vehículos de motor y motocicletas;Coste salarial total;2009T4;1.347,44
47 Comercio al por menor, excepto de vehículos de motor y motocicletas;Coste salarial total;2009T3;1.217,51
47 Comercio al por menor, excepto de vehículos de motor y motocicletas;Coste salarial total;2009T2;1.230,2
47 Comercio al por menor, excepto de vehículos de motor y motocicletas;Coste salarial total;2009T1;1.200,94
47 Comercio al por menor, excepto de vehículos de motor y motocicletas;Coste salarial total;2008T4;1.300,42
47 Comercio al por menor, excepto de vehículos de motor y motocicletas;Coste salarial total;2008T3;1.200,89
47 Comercio al por menor, excepto de vehículos de motor y motocicletas;Coste salarial total;2008T2;1.234,64
47 Comercio al por menor, excepto de vehículos de motor y motocicletas;Coste salarial total;2008T1;1.196,22
47 Comercio al por menor, excepto de vehículos de motor y motocicletas;Coste salarial ordinario;2024T4;1.478,47
47 Comercio al por menor, excepto de vehículos de motor y motocicletas;Coste salarial ordinario;2024T3;1.476,19
47 Comercio al por menor, excepto de vehículos de motor y motocicletas;Coste salarial ordinario;2024T2;1.530,3
47 Comercio al por menor, excepto de vehículos de motor y motocicletas;Coste salarial ordinario;2024T1;1.459,7
47 Comercio al por menor, excepto de vehículos de motor y motocicletas;Coste salarial ordinario;2023T4;1.419,28
47 Comercio al por menor, excepto de vehículos de motor y motocicletas;Coste salarial ordinario;2023T3;1.407,61
47 Comercio al por menor, excepto de vehículos de motor y motocicletas;Coste salarial ordinario;2023T2;1.406,79
47 Comercio al por menor, excepto de vehículos de motor y motocicletas;Coste salarial ordinario;2023T1;1.377,69
47 Comercio al por menor, excepto de vehículos de motor y motocicletas;Coste salarial ordinario;2022T4;1.337,78
47 Comercio al por menor, excepto de vehículos de motor y motocicletas;Coste salarial ordinario;2022T3;1.343,35
47 Comercio al por menor, excepto de vehículos de motor y motocicletas;Coste salarial ordinario;2022T2;1.330,16
47 Comercio al por menor, excepto de vehículos de motor y motocicletas;Coste salarial ordinario;2022T1;1.314,11
47 Comercio al por menor, excepto de vehículos de motor y motocicletas;Coste salarial ordinario;2021T4;1.265,53
47 Comercio al por menor, excepto de vehículos de motor y motocicletas;Coste salarial ordinario;2021T3;1.259,16
47 Comercio al por menor, excepto de vehículos de motor y motocicletas;Coste salarial ordinario;2021T2;1.236,93
47 Comercio al por menor, excepto de vehículos de motor y motocicletas;Coste salarial ordinario;2021T1;1.219,32
47 Comercio al por menor, excepto de vehículos de motor y motocicletas;Coste salarial ordinario;2020T4;1.223,03
47 Comercio al por menor, excepto de vehículos de motor y motocicletas;Coste salarial ordinario;2020T3;1.189,38
47 Comercio al por menor, excepto de vehículos de motor y motocicletas;Coste salarial ordinario;2020T2;1.020,93
47 Comercio al por menor, excepto de vehículos de motor y motocicletas;Coste salarial ordinario;2020T1;1.219,08
47 Comercio al por menor, excepto de vehículos de motor y motocicletas;Coste salarial ordinario;2019T4;1.248,84
47 Comercio al por menor, excepto de vehículos de motor y motocicletas;Coste salarial ordinario;2019T3;1.252,69
47 Comercio al por menor, excepto de vehículos de motor y motocicletas;Coste salarial ordinario;2019T2;1.240,52
