Tipo de jornada;Secciones de la CNAE-09;Tiempo de trabajo;Periodo;Total
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas extras por trabajador;2012T3;0
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas extras por trabajador;2012T2;0
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas extras por trabajador;2012T1;0
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas extras por trabajador;2011T4;0
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas extras por trabajador;2011T3;0
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas extras por trabajador;2011T2;0
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas extras por trabajador;2011T1;0
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas extras por trabajador;2010T4;0
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas extras por trabajador;2010T3;0
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas extras por trabajador;2010T2;0
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas extras por trabajador;2010T1;0,1
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas extras por trabajador;2009T4;0
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas extras por trabajador;2009T3;0
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas extras por trabajador;2009T2;0
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas extras por trabajador;2009T1;0
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas extras por trabajador;2008T4;0
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas extras por trabajador;2008T3;0
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas extras por trabajador;2008T2;0
Jornada a tiempo parcial;L Actividades inmobiliarias;Horas extras por trabajador;2008T1;0
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pactadas;2024T4;97
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pactadas;2024T3;98,6
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pactadas;2024T2;97,6
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pactadas;2024T1;95,4
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pactadas;2023T4;95,5
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pactadas;2023T3;97,8
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pactadas;2023T2;97
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pactadas;2023T1;95,9
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pactadas;2022T4;95,9
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pactadas;2022T3;98
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pactadas;2022T2;94,7
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pactadas;2022T1;93,3
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pactadas;2021T4;96,6
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pactadas;2021T3;99,9
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pactadas;2021T2;96,6
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pactadas;2021T1;95,2
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pactadas;2020T4;96,3
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pactadas;2020T3;98
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pactadas;2020T2;93,2
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pactadas;2020T1;93,6
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pactadas;2019T4;96,8
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pactadas;2019T3;96,4
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pactadas;2019T2;94,5
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pactadas;2019T1;93,1
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pactadas;2018T4;94,1
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pactadas;2018T3;95,5
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pactadas;2018T2;94,7
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pactadas;2018T1;92,2
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pactadas;2017T4;92,4
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pactadas;2017T3;94,4
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pactadas;2017T2;93,6
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pactadas;2017T1;92,1
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pactadas;2016T4;91,4
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pactadas;2016T3;94,5
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pactadas;2016T2;93,1
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pactadas;2016T1;90,6
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pactadas;2015T4;90,3
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pactadas;2015T3;91,6
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pactadas;2015T2;89,5
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pactadas;2015T1;88,7
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pactadas;2014T4;90
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pactadas;2014T3;92,1
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pactadas;2014T2;90,4
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pactadas;2014T1;90,5
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pactadas;2013T4;92,4
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pactadas;2013T3;94,2
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pactadas;2013T2;92,6
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pactadas;2013T1;92
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pactadas;2012T4;94,4
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pactadas;2012T3;96
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pactadas;2012T2;93,9
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pactadas;2012T1;96,8
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pactadas;2011T4;96,3
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pactadas;2011T3;96
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pactadas;2011T2;94,7
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pactadas;2011T1;93,6
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pactadas;2010T4;94,3
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pactadas;2010T3;95,6
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pactadas;2010T2;92,2
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pactadas;2010T1;91,4
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pactadas;2009T4;91,9
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pactadas;2009T3;93,6
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pactadas;2009T2;91,4
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pactadas;2009T1;91,2
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pactadas;2008T4;93,8
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pactadas;2008T3;93,9
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pactadas;2008T2;91,7
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pactadas;2008T1;88,8
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pagadas;2024T4;97,2
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pagadas;2024T3;98,6
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pagadas;2024T2;97,7
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pagadas;2024T1;95,5
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pagadas;2023T4;95,6
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pagadas;2023T3;98
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pagadas;2023T2;97,1
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pagadas;2023T1;95,8
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pagadas;2022T4;96,1
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pagadas;2022T3;98,2
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pagadas;2022T2;94,9
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pagadas;2022T1;93,6
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pagadas;2021T4;96,9
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pagadas;2021T3;100,2
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pagadas;2021T2;96,8
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pagadas;2021T1;95,3
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pagadas;2020T4;96,4
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pagadas;2020T3;98
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pagadas;2020T2;93,1
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pagadas;2020T1;93,6
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pagadas;2019T4;96,9
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pagadas;2019T3;96,6
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pagadas;2019T2;94,6
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pagadas;2019T1;93,1
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pagadas;2018T4;94,2
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pagadas;2018T3;95,5
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pagadas;2018T2;94,9
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pagadas;2018T1;92,2
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pagadas;2017T4;92,5
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pagadas;2017T3;94,4
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pagadas;2017T2;93,6
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pagadas;2017T1;92,1
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pagadas;2016T4;91,4
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pagadas;2016T3;94,5
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pagadas;2016T2;93,1
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pagadas;2016T1;90,6
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pagadas;2015T4;90,3
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pagadas;2015T3;91,6
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pagadas;2015T2;89,5
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pagadas;2015T1;88,7
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pagadas;2014T4;89,9
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pagadas;2014T3;92
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pagadas;2014T2;90,3
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pagadas;2014T1;90,4
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pagadas;2013T4;92,3
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pagadas;2013T3;94,1
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pagadas;2013T2;92,6
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pagadas;2013T1;91,9
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pagadas;2012T4;94,3
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pagadas;2012T3;95,9
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pagadas;2012T2;93,8
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pagadas;2012T1;96,5
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pagadas;2011T4;96,2
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pagadas;2011T3;95,9
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pagadas;2011T2;94,6
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pagadas;2011T1;93,5
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pagadas;2010T4;94,1
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pagadas;2010T3;95,4
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pagadas;2010T2;92,1
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pagadas;2010T1;91,3
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pagadas;2009T4;91,8
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pagadas;2009T3;93,6
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pagadas;2009T2;91,3
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pagadas;2009T1;91,1
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pagadas;2008T4;93,8
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pagadas;2008T3;93,8
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pagadas;2008T2;91,6
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas pagadas;2008T1;88,8
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas efectivas;2024T4;83,6
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas efectivas;2024T3;79,6
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas efectivas;2024T2;88,1
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas efectivas;2024T1;84,1
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas efectivas;2023T4;81,3
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas efectivas;2023T3;78,9
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas efectivas;2023T2;85,5
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas efectivas;2023T1;87,9
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas efectivas;2022T4;82,8
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas efectivas;2022T3;80,8
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas efectivas;2022T2;84,3
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas efectivas;2022T1;85,6
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas efectivas;2021T4;83,1
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas efectivas;2021T3;82,4
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas efectivas;2021T2;86,4
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas efectivas;2021T1;84,5
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas efectivas;2020T4;82,6
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas efectivas;2020T3;76,5
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas efectivas;2020T2;71,7
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas efectivas;2020T1;84,2
Jornada a tiempo parcial;M Actividades profesionales, científicas y técnicas;Horas efectivas;2019T4;84,6
